"","HR","Mass","ID"
"660",0.0985789368357825,-162.75,"sla"
"661",0.0584559347476187,-162.75,"sla"
"662",0.111681737480893,-161.75,"sla"
"663",0.114806770127213,-160.75,"sla"
"664",0.11386010870361,-160.75,"sla"
"665",0.136192245704149,-160.75,"sla"
"666",0.141509843562862,-159.75,"sla"
"667",0.0717868045301384,-159.75,"sla"
"668",0.134796441177399,-159.75,"sla"
"669",0.148505505353015,-159.75,"sla"
"670",0.120081410826399,-158.75,"sla"
"671",0.110022143526462,-158.75,"sla"
"672",0.187730430081864,-157.75,"sla"
"673",0.102538165486645,-156.75,"sla"
"674",0.155003462740602,-155.75,"sla"
"675",0.0856315790028478,-155.75,"sla"
"676",0.124451449961694,-154.75,"sla"
"677",0.123203388172782,-152.75,"sla"
"678",0.162413887722318,-151.75,"sla"
"679",0.192534156217161,-151.75,"sla"
"680",0.079693435955281,-151.75,"sla"
"681",0.109811607060137,-150.75,"sla"
"682",0.111848675465755,-149.75,"sla"
"683",0.120418165052559,-147.75,"sla"
"684",0.130418394536054,-145.75,"sla"
"685",0.103097857757646,-144.75,"sla"
"686",0.200228452715039,-144.75,"sla"
"687",0.133671925864035,-141.75,"sla"
"688",0.065233526107858,-140.75,"sla"
"689",0.137796209058702,-139.75,"sla"
"690",0.138593449551432,-138.75,"sla"
"691",0.203146527966929,-135.75,"sla"
"692",0.104497306607919,-134.75,"sla"
"693",0.180314491804,-133.75,"sla"
"694",0.190433257787109,-132.75,"sla"
"695",0.208751758175583,-132.75,"sla"
"696",0.111223447790631,-119.75,"sla"
"697",0.146711953598466,-118.75,"sla"
"698",0.152261684219179,-115.75,"sla"
"699",0.0899225068085991,-107.75,"sla"
"700",0.157479213887677,-107.75,"sla"
"701",0.109570356347643,-32.85,"slj"
"702",0.107575438671976,-32.85,"slj"
"703",0.125480959384352,-32.85,"slj"
"704",0.163899675594216,-32.85,"slj"
"705",0.143702639872371,-32.85,"slj"
"706",0.136430425516976,-32.85,"slj"
"707",0.119633871278646,-31.85,"slj"
"708",0.0998169867722453,-31.85,"slj"
"709",0.105313870504791,-31.85,"slj"
"710",0.0826124552948383,-31.85,"slj"
"711",0.108361211859614,-31.85,"slj"
"712",0.115472202378471,-31.85,"slj"
"713",0.108187395045611,-31.85,"slj"
"714",0.127247843405791,-31.85,"slj"
"715",0.108892432423627,-30.85,"slj"
"716",0.190792141515231,-30.85,"slj"
"717",0.116401941958118,-30.85,"slj"
"718",0.157667572870835,-30.85,"slj"
"719",0.0793113678406561,-30.85,"slj"
"720",0.138391452273514,-30.85,"slj"
"721",0.0831609562406093,-30.85,"slj"
"722",0.155876218955257,-30.85,"slj"
"723",0.104822900631671,-30.85,"slj"
"724",0.102060559854807,-30.85,"slj"
"725",0.0932731640942458,-30.85,"slj"
"726",0.118868625571505,-30.85,"slj"
"727",0.0960020105428837,-30.85,"slj"
"728",0.148101576957574,-30.85,"slj"
"729",0.103688314848814,-30.85,"slj"
"730",0.093983820665584,-30.85,"slj"
"731",0.0949129564338154,-29.85,"slj"
"732",0.0698917796891474,-29.85,"slj"
"733",0.104737540949655,-29.85,"slj"
"734",0.0773673491634092,-29.85,"slj"
"735",0.0948248622018264,-29.85,"slj"
"736",0.0973405617757753,-29.85,"slj"
"737",0.102072580994392,-29.85,"slj"
"738",0.133812255797745,-29.85,"slj"
"739",0.0959623331197249,-29.85,"slj"
"740",0.0582836110299966,-29.85,"slj"
"741",0.085770333147901,-28.85,"slj"
"742",0.163332551081795,-28.85,"slj"
"743",0.12129882938773,-28.85,"slj"
"744",0.131003275464029,-28.85,"slj"
"745",0.107598986323725,-28.85,"slj"
"746",0.102336964773475,-27.85,"slj"
"747",0.0387101388867868,-27.85,"slj"
"748",0.0751442971578176,-27.85,"slj"
"749",0.0897240285001403,-27.85,"slj"
"750",0.0906770495096283,-27.85,"slj"
"751",0.154585080862421,-27.85,"slj"
"752",0.102644135729247,-27.85,"slj"
"753",0.104294029624835,-27.85,"slj"
"754",0.0813821379915978,-27.85,"slj"
"755",0.126128080057313,-27.85,"slj"
"756",0.121724432421762,-27.85,"slj"
"757",0.12625218754314,-27.85,"slj"
"758",0.169252480122862,-27.85,"slj"
"759",0.0616717822724567,-27.85,"slj"
"760",0.117318502847141,-27.85,"slj"
"761",0.113877690600557,-27.85,"slj"
"762",0.134961082323265,-26.85,"slj"
"763",0.105220938339758,-26.85,"slj"
"764",0.108268226866935,-26.85,"slj"
"765",0.117013147154877,-26.85,"slj"
"766",0.0948304702236376,-26.85,"slj"
"767",0.133888852039019,-26.85,"slj"
"768",0.0977215237595461,-26.85,"slj"
"769",0.0853588033538251,-26.85,"slj"
"770",0.187507736030642,-26.85,"slj"
"771",0.120784604743302,-26.85,"slj"
"772",0.151492231193597,-25.85,"slj"
"773",0.117731073896722,-25.85,"slj"
"774",0.0926556228457034,-25.85,"slj"
"775",0.0968740719524912,-25.85,"slj"
"776",0.0886164940763552,-25.85,"slj"
"777",0.111061078469412,-24.85,"slj"
"778",0.0991930666521214,-24.85,"slj"
"779",0.102282638219016,-24.85,"slj"
"780",0.0740025941641678,-24.85,"slj"
"781",0.132179939385448,-24.85,"slj"
"782",0.0797391076766601,-24.85,"slj"
"783",0.154987864506069,-24.85,"slj"
"784",0.0953582569402566,-23.85,"slj"
"785",0.138570580067411,-23.85,"slj"
"786",0.0908128530398804,-23.85,"slj"
"787",0.147409404846039,-22.85,"slj"
"788",0.129157686412197,-22.85,"slj"
"789",0.177638926071831,-22.85,"slj"
"790",0.0813314098159643,-22.85,"slj"
"791",0.0795975405052356,-21.85,"slj"
"792",0.0856925725373651,-21.85,"slj"
"793",0.186449202626652,-20.85,"slj"
"794",0.125097070578545,-20.85,"slj"
"795",0.114227920333186,-20.85,"slj"
"796",0.117771663367888,-19.85,"slj"
"797",0.0787993385772689,-19.85,"slj"
"798",0.159733214430397,-19.85,"slj"
"799",0.106215905650026,-18.85,"slj"
"800",0.168603217244165,-14.85,"slj"
